2025-10-10 19:47:05.748 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 1
2025-10-10 19:47:05.783 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 3
2025-10-10 19:47:06.243 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=30
2025-10-10 19:47:06.435 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 1
2025-10-10 19:47:06.482 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=30
2025-10-10 19:47:06.751 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=60
2025-10-10 19:47:06.785 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=120
2025-10-10 19:47:06.797 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 1
2025-10-10 19:47:06.898 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 2
2025-10-10 19:47:07.183 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 4
2025-10-10 19:47:07.437 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=60
2025-10-10 19:47:07.630 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 2
2025-10-10 19:47:07.800 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=60
2025-10-10 19:47:07.900 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=90
2025-10-10 19:47:07.960 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 2
2025-10-10 19:47:08.055 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 3
2025-10-10 19:47:08.186 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=150
2025-10-10 19:47:08.342 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 5
2025-10-10 19:47:08.632 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=90
2025-10-10 19:47:08.783 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 3
2025-10-10 19:47:08.961 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=90
2025-10-10 19:47:09.056 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=120
2025-10-10 19:47:09.122 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 3
2025-10-10 19:47:09.218 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 30 Arabic IPOs from page 4
2025-10-10 19:47:09.345 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:49 - 🌐 Fetching Arabic IPOs from: https://www.mubasher.info/api/1/ipos?country=eg&size=30&start=180
2025-10-10 19:47:09.499 | INFO     | collector.IPOCollector:_fetch_ipos_arabic:55 - ✅ Fetched 11 Arabic IPOs from page 6
2025-10-10 19:47:09.500 | INFO     | collector.IPOCollector:collect_ipos:157 - 🎉 Collected total 382 IPO records
